2012;Andreas Demuth,Roberto Erick Lopez-Herrejon,Alexander Egyed;Automatically generating and adapting model constraints to support co-evolution of design models.;302-305;4;Requirements Engineering and Model based Development (Short Papers);;
2012;Pit Pietsch,Udo Kelter,Maik Schmidt,Timo Kehrer;Adaptability of model comparison tools.;306-309;4;Requirements Engineering and Model based Development (Short Papers);;
2012;Hee Beng Kuan Tan,Lwin Khin Shar;Predicting common web application vulnerabilities from input validation and sanitization code patterns.;310-313;4;Defect Prediction and Recovery (Short Papers);;
2012;Huihua Lu,Mark Culp,Bojan Cukic;Software defect prediction using semi-supervised learning with dimension reduction.;314-317;4;Defect Prediction and Recovery (Short Papers);;
2012;Qingwei Lin,Jian-Guang Lou,Rui Ding,Dongmei Zhang,Jiajun Shen,Qiang Fu,Tao Xie;Healing online service systems via mining historical issue repositories.;318-321;4;Defect Prediction and Recovery (Short Papers);;
2012;Eelco Visser,Maartje de Jonge;Automated evaluation of syntax error recovery.;322-325;4;Defect Prediction and Recovery (Short Papers);;
2012;Massila Kamalrudin,John Grundy,John G. Hosking;MaramaAI: tool support for capturing and managing consistency of multi-lingual requirements.;326-329;4;Tool Demonstrations 1;;
2012;Sebastian Bauersfeld,Tanja E. J. Vos;GUITest: a Java library for fully automated GUI robustness testing.;330-333;4;Tool Demonstrations 1;;
2012;Palakorn Achananuparp,Nelman Lubis Ibrahim,Yuan Tian,David Lo,Ee-Peng Lim;Observatory of trends in software related microblogs.;334-337;4;Tool Demonstrations 1;;
2012;Stefan Kowalewski,Jorg Brauer,Sebastian Biallas;Arcade.PLC: a verification platform for programmable logic controllers.;338-341;4;Tool Demonstrations 1;;
2012;Taha Triki,German Vega,Lydie du Bousquet,Yves Ledru;Test suite selection based on traceability annotations.;342-345;4;Tool Demonstrations 1;;
2012;Fu Song,Tayssir Touili;PuMoC: a CTL model-checker for sequential programs.;346-349;4;Tool Demonstrations 1;;
2012;Sebastian Currea,Ylies Falcone;Weave droid: aspect-oriented programming on Android devices: fully embedded or in the cloud.;350-353;4;Tool Demonstrations 1;;
2012;Bashar Nuseibeh,Gavin Doherty,Mazeiar Salehie,Liliana Pasquale,Luca Cavallaro,Inah Omoronyia;Caprice: a tool for engineering adaptive privacy.;354-357;4;Tool Demonstrations 1;;
2012;Laura Moreno,Andrian Marcus;JStereoCode: automatically identifying method and class stereotypes in Java code.;358-361;4;Tool Demonstrations 2;;
2012;Alessandro Zovi,Federico Ciccozzi,Stefano Puri,Silvia Mazzini,Antonio Cicchetti,Marco Panunzio,Tullio Vardanega;CHESS: a model-driven engineering tool environment for aiding the development of complex industrial systems.;362-365;4;Tool Demonstrations 2;;
2012;Hoan Anh Nguyen,Ahmed Tamrawi,Tien N. Nguyen,Hung Viet Nguyen;SYMake: a build code analysis and refactoring tool for makefiles.;366-369;4;Tool Demonstrations 2;;
2012;Jean-Guy Schneider,Steven Versteeg,Cameron M. Hine,Jun Han;Quokka: visualising interactions of enterprise software environment emulators.;370-373;4;Tool Demonstrations 2;;
2012;Stefan Biffl,Richard Mordinyi,Stefan Dosinger;Communicating continuous integration servers for increasing effectiveness of automated testing.;374-377;4;Tool Demonstrations 2;;
2012;Jose Campos,Andre Riboira,Rui Abreu,Alexandre Perez;GZoltar: an eclipse plug-in for testing and debugging.;378-381;4;Tool Demonstrations 2;;
2012;Siau-Cheng Khoo,Anh Cuong Nguyen,Jesper Andersen,David Lo,Julia L. Lawall;Semantic patch inference.;382-385;4;Tool Demonstrations 2;;
2012;Bao Quoc Vo,Markus Lumpe,Tuong Huan Nguyen,John Grundy;REInDetector: a framework for knowledge-based requirements engineering.;386-389;4;Tool Demonstrations 2;;
2012;Sebastian Gabmeyer;Formal verification techniques for model transformations specified by-demonstration.;390-393;4;Doctoral Symposium;;
2012;Luis Quesada 0002;A model-driven parser generator with reference resolution support.;394-397;4;Doctoral Symposium;;
2012;Yosuke Yamamoto;Property-preserving program refinement.;398-401;4;Doctoral Symposium;;
2012;Ana Filipa Nogueira;Predicting software complexity by means of evolutionary testing.;402-405;4;Doctoral Symposium;;
2012;Panita Meananeatra;Identifying refactoring sequences for improving software maintainability.;406-409;4;Doctoral Symposium;;
2011;Ian H. Witten;Wikipedia and how to use it for semantic document representation.;1;1;Keynotes;;
2011;Matthew B. Dwyer;Unifying testing and analysis through behavioral coverage.;2;1;Keynotes;;
2011;Nadia Alshahwan,Mark Harman;Automated web application testing using search based software engineering.;3-12;10;Testing I;;selected
2011;Hung Viet Nguyen,Tien N. Nguyen,Hoan Anh Nguyen,Tung Thanh Nguyen;Auto-locating and fix-propagating for HTML validation errors to PHP server-side code.;13-22;10;Testing I;;selected
2011;Jeff H. Perkins,Vinay Augustine,Michael D. Ernst,Nuo Li,Brian P. Robinson;Scaling up automated test generation: Automatically generating maintainable regression unit tests for programs.;23-32;10;Testing I;;selected
2011;Saswat Anand,Mary Jean Harrold;Heap cloning: Enabling dynamic symbolic execution of java programs.;33-42;10;Testing II;;selected
2011;Pingyu Zhang,Sebastian G. Elbaum,Matthew B. Dwyer;Automatic generation of load tests.;43-52;10;Testing II;;selected
2011;Kiran Lakhotia,Arthur I. Baars,Youssef Hassoun,Phil McMinn,Mark Harman,Tanja E. J. Vos,Paolo Tonella;Symbolic search-based testing.;53-62;10;Testing II;;selected
2011;Cheng Zhang,Sai Zhang,Michael D. Ernst;Automated documentation inference to explain failed tests.;63-72;10;Testing III;;selected
2011;Tao Xie,Xintao Wu,Kai Pan;Generating program inputs for database application testing.;73-82;10;Testing III;;selected
2011;Hans-Gerhard Gross,Alberto Gonzalez-Sanchez,Arjan J. C. van Gemund,Rui Abreu;Prioritizing tests for fault localization through ambiguity group reduction.;83-92;10;Testing III;;selected
2011;Ondrej Lhotak,Pavel Parizek;Identifying future field accesses in exhaustive state space traversal.;93-102;10;Software Model Checking;;selected
2011;Yoshinori Tanabe,Cyrille Valentin Artho,Watcharin Leungwattanakit,Masami Hagiya,Mitsuharu Yamamoto;Model checking distributed systems by combining caching and process checkpointing.;103-112;10;Software Model Checking;;selected
2011;Johannes Kinder,Neeraj Suri,Peter Bokor,Marco Serafini;Supporting domain-specific state space reductions through local partial-order reduction.;113-122;10;Software Model Checking;;selected
2011;Malay K. Ganai;Scalable and precise symbolic analysis for atomicity violations.;123-132;10;Analysis, Verification, and Validation;;selected
